node_id	module_merged	node_name
6041	14	PLS1
4422	14	KCNE2
749	14	ATP8
4246	14	LRRN1
7818	14	FGFBP3
9697	14	GPR19
7633	14	TBCCD1
13121	14	SLITRK6
931	14	SLC4A11
8444	14	KCNQ1
5701	14	COCH
6836	14	TECRL
11445	14	MYL3
6694	14	ODF3L2
1454	14	CLDN11
10365	14	HCN4
11076	14	JPH2
4398	14	RIMS3
7311	14	CALM3
7614	14	BAIAP2L2
12680	14	ESPNL
6190	14	TBXT
5274	14	TSPYL2
7888	14	ZNF142
14014	14	SARNP
14194	14	BSN
10018	14	GSTM4
10556	14	ILKAP
14311	14	GGH
8	14	ZC3H12C
3198	14	AAK1
3336	14	EML1
4137	14	TULP4
2230	14	MPHOSPH6
12985	14	AASDH
8104	14	TMEM268
135	15	GFI1B
936	15	NLRP7
1358	15	TBX19
2123	15	DLX5
5601	15	LIPC
5710	15	TREH
6512	15	CYP26C1
6619	15	GH1
7293	15	HPD
7963	15	CRB2
8393	15	REN
8601	15	TRPM6
8705	15	SLC6A5
8778	15	DBH
8808	15	FMO3
9502	15	SLC22A12
10604	15	KHDC3L
11789	15	GLRA1
12200	15	SI
13627	15	CA5A
14333	15	SERPINA6
7676	15	CYP2C19
828	15	NBEAL2
11225	15	FGB
10438	15	RASGRP2
7863	15	VWF
2960	15	NR3C2
3546	15	CA12
5140	15	SCNN1G
8774	15	CYP11B2
12299	15	SLC26A3
12596	15	SCNN1B
14118	15	HSD11B2
15138	15	SCNN1A
12338	15	ITGA2B
8161	15	PNLIP
11989	15	NNT
1387	15	GP1BA
12685	15	ANKRD26
1621	15	GYS1
3956	15	FGA
9471	15	ITGB3
7318	15	MYH9
3030	15	KLKB1
686	15	HPS5
2933	15	CD36
6583	15	CYCS
3379	15	F5
2536	15	DHRS4L2
14750	15	VKORC1
11840	15	ANO6
6777	15	HPS1
2014	15	SLC35A1
7828	15	CTH
11596	15	PTCRA
2621	15	OPLAH
1678	15	F13A1
7078	15	MCFD2
12997	15	F11
3960	15	SERPINE1
5563	15	PAX2
6907	15	SERPIND1
13138	15	CD320
13260	15	PLAU
1310	15	BMS1
3939	15	SLC5A1
13967	15	VSTM2L
13884	15	FGG
14642	15	AK1
11892	15	P2RY12
9189	15	ITGA2
1192	15	PF4V1
1844	15	MPIG6B
10887	15	TUBB1
11341	15	RGS18
12177	15	AGBL4
5660	15	HEXA
5342	15	HYAL1
12535	15	SLC10A2
6940	15	F9
10854	15	ETV6
13451	15	UTP4
7535	15	GNMT
6230	15	GP9
14809	15	SERPINF2
10910	15	GP6
9677	15	PDLIM1
12967	15	F12
10976	15	ABCB4
12646	15	RANBP10
10837	15	UQCRB
3213	15	TMPRSS15
3457	15	F7
6278	15	GPD1
4774	15	PTMS
10027	15	OXCT1
7991	15	UNC13D
5605	15	ALB
11428	15	SPP2
2795	15	NR0B2
8980	15	FOXF2
11847	15	PROZ
4053	15	GYS2
6964	15	MYO5B
12755	15	BLVRA
6080	15	FBP1
5514	15	AVPR2
277	15	UQCRC2
3449	15	SERPINA1
11496	15	NT5C3A
556	15	LSM14B
11998	15	HMGCL
9903	15	HRG
10295	15	SLC2A2
5152	15	F2
9690	15	F8
4404	15	AGT
11268	15	C2
14261	15	SLCO1B1
5727	15	SLCO1B3
4480	15	FLVCR2
6162	15	GCLC
3401	15	TMPRSS6
2339	15	PLAT
381	15	PEBP1
14757	15	PYGL
2127	15	ACE
6873	15	GPHN
9311	15	KMO
1409	15	PECAM1
14983	15	F13B
1827	15	SPINK1
4829	15	CAT
10863	15	PCK2
1320	15	SLC35C1
10563	15	LRIG2
13854	15	LPIN1
10236	15	PNPO
7613	15	GP5
5947	15	CLIC1
6303	15	TEC
4945	15	THBD
10977	15	ADH1B
13020	15	MC2R
14784	15	ITGA8
13702	15	ADH1A
696	15	ADH1C
3759	15	GGCX
13888	15	ALG6
14782	15	PHKA2
2383	15	MASTL
5761	15	DSTYK
10420	15	SERPINF1
1673	15	CYP26B1
3561	15	ALDH1A1
6640	15	CYP26A1
9413	15	ADH4
1874	15	BLK
4556	15	MC4R
6389	15	PAX4
10520	15	SUGCT
11571	15	AFP
15001	15	NEUROG3
10790	15	ALDH2
14244	15	MPL
4800	15	MCEE
1507	15	PGAM2
11558	15	LCT
10693	15	GUCY2C
10273	15	SVIL
6543	15	SLC12A1
8612	15	GLRX5
1476	15	KCNJ1
587	15	ABCB11
13932	15	SPINT2
4147	15	F2RL2
8436	15	ABCC2
13607	15	CAD
5327	15	DLEC1
10381	15	BOD1L1
3942	15	WNK4
2122	15	MPO
12981	15	PROC
2040	15	FTCD
14480	15	PHTF2
8654	15	THPO
2590	15	STX11
1217	15	RAB27B
11518	15	RPH3A
10525	15	KSR2
11861	15	SLC34A1
6795	15	SERPINC1
12297	15	FCGR2C
11470	15	SH2B3
11010	15	TAT
2680	15	ERCC6L2
13089	15	CPN1
161	15	KNG1
3368	15	MRAP
6157	15	HSD11B1
832	15	SERPINA10
6308	15	COA6
14544	15	XDH
6206	15	VTN
6690	15	BGLAP
3166	15	PRG4
9942	15	MTTP
9727	15	F2RL3
13067	15	CYP24A1
15217	15	PDSS1
9646	15	ADH7
6672	15	GIMAP4
14621	15	SAMD9
10938	15	PCK1
321	15	UVSSA
6370	15	AHSG
4005	15	PUS7
8294	15	SENP1
9139	15	ZNHIT6
3390	15	SLCO1A2
143	15	EEPD1
11675	15	ARHGAP10
7081	15	LZIC
6810	16	ATP8B1
8447	16	SAR1B
870	16	ST7
918	16	MIA3
11336	16	EI24
11572	16	CCDC149
7847	16	PPIB
9892	16	OR1C1
6245	16	TMEM214
9685	16	STOX2
10208	16	SLC10A7
14030	16	TRIM5
11230	16	MPI
7531	16	TMED2
4090	16	KIF21A
6752	16	SEC24A
8944	16	CALR
6475	16	SSR1
12983	16	CANX
11605	16	SEC61A1
2924	16	PRSS16
11385	16	STT3A
433	16	ALG2
1738	16	DNAJC3
4009	16	ACAT1
5665	16	PARP1
1097	16	AIFM1
7587	16	COPG1
9967	16	CISD2
5808	16	MLEC
1693	16	IDE
11423	16	PIGM
1801	16	NAPA
14139	16	UGGT1
2057	16	CTSC
11308	16	MAGT1
14129	16	RGSL1
10360	16	IMPAD1
2825	16	YPEL4
4902	16	LGALS7
13935	16	LGALS7B
14091	16	RPN2
8361	16	NANS
1671	16	LMAN1
9541	16	SEC61B
2868	16	SEC24D
5733	16	USO1
2435	16	MCUR1
11535	16	RSU1
1104	16	THAP5
4256	16	ZNF616
10539	16	NFXL1
10901	16	CALU
13495	16	PDIA3
2677	16	BET1
3045	16	DNAJC25
14835	16	SLC38A10
1986	16	SEC23B
1026	16	SPRYD3
101	16	SPCS1
7028	16	CLCC1
1416	16	CKAP4
488	16	ALG14
14071	16	DNAJC10
5175	16	TMEM181
1683	16	ARFGAP1
7194	16	SLC30A5
11723	16	MMACHC
7047	16	SMAP1
183	16	HM13
12069	16	EDEM3
2143	16	ARF4
21	16	SEC61G
1807	16	MTFR1
4335	16	TMEM241
2918	16	TMED10
9177	16	EDEM1
12140	16	SRBD1
5852	16	SPCS3
2771	16	SLC39A8
15033	16	ARF3
8311	16	PGM3
1820	16	ARL1
11333	16	TSPAN13
423	16	SPCS2
2348	16	SRP54
4864	16	TBC1D30
12128	16	SRPRB
4112	16	ZNF341
10808	16	DPAGT1
12485	16	ACTR3C
11513	16	COPE
14317	16	CADPS2
8539	16	GCSH
3450	16	ATG4A
6595	16	RAB1A
4858	16	GMPPA
15017	16	PREB
3752	16	AMD1
4898	16	HACL1
12575	16	KCNK6
11546	16	SMIM14
11538	16	TM9SF2
13989	16	PARM1
2059	16	LHFPL2
6200	16	UAP1
10933	16	MYDGF
5215	16	SEC31A
5648	16	OR51M1
8756	16	HDLBP
13212	16	HEATR3
13746	16	TMEM258
14015	16	ERLEC1
14123	16	SRPRA
1559	16	KDELR2
4901	16	TMED9
2905	16	SEC16A
12322	16	ARSD
5149	16	EDEM2
6878	16	DOLPP1
9344	16	SEC11C
594	16	HYOU1
3012	16	KIAA0513
4007	16	CYB561
5426	16	RAB1B
763	16	SSR2
4039	16	OSTC
8006	16	SCFD2
8810	16	RHBDD3
5749	16	TMED7
7116	16	DNAJC24
6480	16	HMBS
4887	16	FAM3C
11366	16	ERP44
2502	16	ENTPD7
9165	16	MYORG
3748	16	TRAM1
9563	16	ZNF8
12460	16	SEC61A2
8086	16	EPRS
12719	16	IARS
13364	16	GALK2
10626	16	SEC11A
5871	16	ALG1
12360	16	TXNDC11
4424	16	SERP1
10341	16	KCTD14
3299	16	HID1
4539	16	SYTL1
5720	16	TMEM134
6268	16	QPCTL
13378	16	OCEL1
12730	16	SLC2A10
9761	16	UFM1
14730	16	RPN1
5365	16	NAPG
13213	16	DNAJB11
723	16	LRRC59
11342	16	KDELR3
12321	16	SCFD1
13192	16	ARMCX3
7678	16	LTN1
11955	16	CLPTM1L
12958	16	CXorf40A
1170	16	C11orf24
1850	16	PYCR3
2160	16	TSTA3
4170	16	SLC31A1
5463	16	PMM2
6597	16	CTNS
9672	16	GORASP2
10212	16	MFSD9
2322	16	TMED3
10369	16	GALNT7
11727	16	IBTK
4044	16	LMAN2
7866	16	SDSL
13002	16	MRS2
847	16	KRTCAP2
3370	16	UBA5
1578	16	SLC39A11
7025	16	C1orf210
10091	16	GOLGA4
11371	16	YIPF2
11556	16	WARS1
15088	16	TMEM263
2071	16	NUS1
9904	16	MARS
6061	16	LARP1B
14827	16	SLC35B1
2395	16	PRRC1
8522	16	CCDC186
14617	16	SRP19
6680	16	N4BP2
14667	16	GOLPH3L
13975	16	ERP29
11608	16	WDR4
1273	16	PDIA6
6490	16	CHPF
9248	16	RWDD2A
12757	16	RNF181
11509	16	MON2
13652	16	FNDC3B
6275	16	MRPL48
7582	16	PUS7L
13808	16	KBTBD6
14155	16	CRB3
7723	16	DNAJB9
7778	16	FKBP2
8697	16	PLPP5
5170	16	SELENOS
10067	16	LARS
9962	16	EMC9
9191	16	TIMM17A
1856	16	FITM2
4604	16	SURF4
928	16	FAM199X
2450	16	GTF3A
6851	16	PDIA4
14105	16	MANF
4966	16	ZNF70
10131	16	SELENOK
33	16	WIPI1
12231	16	ISOC2
9573	16	DYRK4
10400	16	TVP23B
11598	16	PDIA5
7387	16	TMEM39A
10779	16	POP7
3567	16	THAP12
4711	16	SRM
13472	16	XPNPEP1
7110	16	NDUFB11
10908	16	TMEM45A
7673	16	HSPA13
2442	16	XK
11508	16	MPV17L2
9875	16	TMCO3
5486	16	ODC1
12930	16	COPZ2
259	16	OXSM
3542	16	CDK2AP2
1888	16	ROMO1
4877	16	COA3
10247	16	TEX2
15034	16	SGK2
3676	16	FICD
13110	16	SNX19
755	17	ELOA3
1408	17	ELOA2
1445	17	ELOA3D
3048	17	CCNK
4103	17	POLR2B
4253	17	NELFA
4978	17	NELFE
8550	17	GTF2F1
15071	17	ELOA3B
112	17	TAF1L
2293	17	TAF4B
6296	17	POLR2F
11617	17	TAF13
14445	17	TAF12
8525	17	NUP155
2272	17	NS
8545	17	KPNA7
8831	17	POM121C
10231	17	EIF2AK2
10688	17	NUP210
13915	17	NUP205
14918	17	NUPL2
5967	17	NUP214
6344	17	CTDP1
7780	17	POLR2H
6434	17	ERCC2
3708	17	TAF10
1216	17	TAF2
8271	17	TAF1
1515	17	NUP93
8277	17	CDK7
12250	17	NDC1
10869	17	NELFB
1221	17	TCEA1
9343	17	ERCC8
8181	17	RAE1
11129	17	AAAS
7120	17	GTF2F2
54	17	SSRP1
10316	17	POLR2E
14837	17	POLR2A
8113	17	ERCC3
12195	17	GTF2A1
12612	17	POLR2K
11614	17	TAF15
11011	17	POLR2C
346	17	POLR2L
2983	17	TAF6
521	17	GTF2H5
14468	17	DDB2
3696	17	ELL
15110	17	KPNA1
8848	17	SUPT4H1
4377	17	POLR2I
6416	17	POLR2G
12898	17	XAB2
11192	17	NUP58
2462	17	POLR2J
9991	17	CDK9
7905	17	XPA
11629	17	POLR2D
14223	17	NUP50
4888	17	SFR1
13501	17	MNAT1
4073	17	ELOA
902	17	KPNB1
4862	17	RAN
7998	17	KPNA5
13583	17	NCBP2
13160	17	CCNH
9759	17	GTF2H1
13115	17	POU2F1
9922	17	NUP188
12812	17	NUP35
7733	17	KPNA3
2261	17	ELOB
6575	17	POM121
1406	17	ELOC
10945	17	NUP153
1607	17	TAF11
4808	17	TPR
3248	17	HTN1
6956	17	CCNT1
14575	17	TAF9B
8316	17	SUPT5H
9245	17	ZNF627
12497	17	NUP54
3069	17	TAF9
49	17	GTF2H3
14929	17	SUPT16H
499	17	GTF2H4
3049	17	NUP88
3886	17	GTF2B
5286	17	TAF7
11661	17	TAF4
10845	17	KPNA4
9071	17	TAF5
5117	17	CCNT2
13382	17	NELFCD
13681	17	TAF3
1904	17	GTF2A2
11212	17	GTF2H2
7806	17	GTF2E2
15165	17	ISY1
1106	17	TAF7L
3652	17	AQR
3111	17	GTF2E1
9476	17	PPIE
1113	17	ANP32A
13150	17	GJB4
324	17	PB2
2870	17	HA
3010	17	PA
5156	17	PB1
5268	17	NP
13305	17	M
656	17	TAF8
2712	17	ZMAT3
2859	17	PHLDA3
6169	17	SPATA18
6505	17	IER5
13943	17	PRDM4
6713	17	SREK1IP1
6262	17	TASP1
5635	17	SNX5
4819	17	ABCC1
13407	17	CEBPG
11024	17	FBXO46
6877	17	SENP5
963	18	ACADM
9993	18	SLC52A1
6300	18	GM2A
13860	18	CNTN6
8000	18	FBXL17
11313	18	MAP9
12871	18	LRP11
13330	18	MANEA
13342	18	TRIQK
14834	18	CPQ
14916	18	SLC2A13
2599	18	NECTIN3
8639	18	AGL
14293	18	AGPS
4855	18	SCP2
12765	18	PDSS2
2717	18	C1QL3
7416	18	CDKL5
2774	18	ASAH1
14857	18	MOCS2
1046	18	LACTB2
4959	18	PIGK
5866	18	ABRACL
10024	18	MFSD1
13234	18	LAMP2
7029	18	ADI1
11434	18	SH3BGRL2
12769	18	SELENOP
13445	18	CAB39L
14521	18	C1orf21
14791	18	FOXN3
114	18	ALDH7A1
14386	18	NIPSNAP3B
1885	18	ARL5A
5291	18	ZNF664
8009	18	DTD2
13605	18	FAM122A
9437	18	FAM213A
12992	18	PRDX3
2557	18	MTCH2
9977	18	ERAP2
1464	18	FUCA1
5283	18	SCD5
11678	18	SORT1
9335	18	RASSF3
14360	18	LAMP1
669	18	PLCL2
14848	18	MAPKAP1
5381	18	GNS
12457	18	EIF2AK4
9511	18	MAML3
8604	18	FH
5901	18	ALAD
8307	18	LNPK
8076	18	STT3B
13766	18	MANBA
10996	18	ASPH
14010	18	PJA2
1196	18	PTPN4
11542	18	DIXDC1
5640	18	TRIM37
2027	18	COG6
1218	18	USF3
13638	18	VWA8
11067	18	SELENOF
2635	18	HS2ST1
660	18	DRP2
10147	18	UTRN
14328	18	TRAF3IP1
7246	18	TMEM106B
152	18	BICRAL
7456	18	RHOT1
4244	18	MORN2
5377	18	ADH5
13059	18	CROT
13526	18	KDM4A
14063	18	MINPP1
497	18	USP5
5048	18	PEPD
1773	18	PDCL
3666	18	TAOK3
4116	18	PDCL3
3405	18	ZHX3
12481	18	ARSB
11582	18	IDH1
249	18	UBQLN3
6615	18	HEXB
6682	18	GLB1L
2368	18	ACBD5
14646	18	BPNT1
3395	18	LIPA
15053	18	LRRCC1
8660	18	GLMP
4154	18	DEFB135
11589	18	RNF125
13606	18	PHKB
3996	18	SPTLC3
10578	18	HFE
8851	18	CPEB3
14219	18	ETFB
10710	18	IFT52
447	18	PIGX
4690	18	ARHGAP12
6136	18	SLC18B1
10041	18	CRLS1
7198	18	CXADR
1154	18	KIAA0100
7864	18	FAM98A
4241	18	HIBADH
10561	18	PARD3B
6522	18	ITFG1
11587	18	TLN2
11819	18	UXS1
6932	18	CYB5D2
2079	18	SLC17A5
90	18	PCYOX1
8666	18	UBE2D4
10952	18	ALDH1A2
2224	18	SLC41A2
6716	18	CDS1
8982	18	SLC16A7
9988	18	GALNT3
10883	18	HNF4G
12893	18	TMTC2
13193	18	ACER3
8429	18	TMEM144
14270	18	IQGAP2
5446	18	MOCS1
11758	18	OSTM1
10645	18	DENND1B
9537	18	TMEM167A
5266	18	GALNT1
14613	18	MSANTD3
3451	18	SLC9A7
8555	18	CMTM6
2704	18	GIPC2
11278	18	STXBP6
13376	18	TM7SF3
1771	18	CPSF2
2280	18	SH3BGRL3
2401	18	GET3
11008	18	KCNE4
3738	18	SCRN1
5691	18	SRD5A1
7707	18	C3orf14
9535	18	MYO1D
348	18	UROS
10764	18	SH3BGRL
2124	18	SDHAF3
2074	18	MBNL3
2130	18	HOTTIP
8197	18	C4orf33
10008	18	CMPK1
4582	18	ATRN
8546	18	CASC4
1079	18	CAPNS2
1860	18	PPIC
12449	18	OXNAD1
3669	18	P2RX4
11507	18	DGCR6L
12686	18	C1orf115
13340	18	CNNM3
14554	18	TMEM33
3631	18	GALNT12
6014	18	TMEM8A
8131	18	GPR160
8178	18	MPND
5716	18	CCDC105
10082	18	MESD
5780	18	MYBPH
10669	18	ZBTB38
7157	18	GOLIM4
4341	18	EID1
9351	18	RASA3
7520	18	NDRG3
945	18	TXNDC9
8870	18	KLHDC8A
6323	18	RCN2
8037	18	GAS2
8327	18	ICMT
7663	18	ERG28
4675	18	TMEM59
1977	18	TSPAN6
5204	18	HEATR5A
8358	18	ILF2
6420	18	TMEM254
10922	18	TOX3
3110	18	TSPAN3
707	18	FGGY
8943	18	BCAS3
9035	18	ATRAID
13589	18	LIN54
2597	18	MNX1
7519	18	ZNF319
15258	18	VANGL1
3947	18	DDAH1
6532	18	ZBED3
12281	18	WDR7
7890	18	POLR3GL
13684	18	TCFL5
15155	18	AREL1
2777	18	ZSWIM5
12743	18	SMC2
991	18	TMEM14A
6394	18	DHRS7
4630	18	COMMD8
10984	18	LACTB
12104	18	TCEAL7
10836	18	C1GALT1C1
5224	18	NEO1
9938	18	ENPP5
4881	18	ABCC4
6539	18	IPO13
10765	18	ALDH9A1
956	18	MEGF9
14065	18	ASXL2
4442	18	TMEM19
13285	18	HLTF
5622	18	FOCAD
9694	18	CETN1
5316	18	PLPP1
13760	18	MPPE1
2269	18	NBPF3
10138	18	BPHL
8474	18	INTS7
12111	18	AP5S1
12143	18	PTRH1
12803	18	MTMR4
4686	18	CARMIL1
11990	18	UPRT
5452	18	CDC14B
2142	18	GSKIP
6706	18	MZT1
13913	18	HACD3
4289	18	LMBRD2
14279	18	RNFT1
357	18	AMZ2
3483	18	TMEM170B
14556	18	PRXL2A
6900	18	ACSL3
13511	18	NFIA
3625	18	LIN9
22	18	FAM98B
13076	18	SNX24
4954	18	CMTM4
14295	18	ZNF652
13179	18	HIGD1A
741	18	FAM171A1
8741	18	VSIG10
11405	18	IQCK
13991	18	ENOX2
13521	18	ANXA6
4052	18	DCK
13960	18	WSB2
7926	18	PGRMC2
7773	18	CLSTN1
12857	18	SCRN3
5132	18	GNPDA1
3461	18	TRUB1
10353	18	POGLUT3
14415	18	PXMP4
11679	18	LIN37
6727	18	USP30
14000	18	ASAP2
13822	18	TPD52
8456	18	KIFBP
14898	18	TWSG1
599	18	HJV
13800	18	TARBP1
8842	18	NHLRC3
13649	18	TBC1D14
7118	18	NTN4
5857	18	SIRPD
10543	18	EPDR1
7785	18	MPC2
8713	18	EEF1AKMT1
13485	18	MAGI3
3329	18	MAGEF1
14550	18	MFSD11
3686	18	ABHD17C
6307	18	GLTP
11290	18	TMEM68
8372	18	ARMCX1
2923	18	FAM118B
2053	18	ABHD10
5005	18	SPATS2
8308	18	LRRC1
14388	18	GALNT10
14880	18	ADD3
6530	18	LIN52
1386	18	SCOC
6126	18	SNUPN
6990	18	C22orf46
878	18	R3HDM1
11833	18	TMEM135
9801	18	PDIK1L
12202	18	ACAA2
7327	18	PARVA
451	18	RAB29
2446	18	INPP5A
13379	18	LGALSL
8481	18	NKAP
11576	18	CCDC82
12359	18	VPS13D
7312	18	SLC35A5
14744	18	RBBP9
1224	18	GALM
12189	18	CMBL
2894	18	MICALL1
7858	18	SLC66A3
7435	18	PLPP3
2238	18	FAM160A1
5650	18	NR5A2
896	19	SLC30A4
1152	19	TM4SF18
2030	19	PI16
3125	19	NRIP3
4814	19	TMEM97
5541	19	KASH5
5747	19	TMEM86A
6557	19	ABHD1
6637	19	UPK1B
7969	19	ZFPL1
7972	19	SERP2
8029	19	TMEM51
9246	19	FNDC9
9578	19	NSG1
9789	19	TMEM100
9964	19	STING1
10571	19	CACNG1
10810	19	AHNAK2
11191	19	EFNA5
11951	19	IGFBP5
12127	19	NRAC
12223	19	TMEM45B
12862	19	KIR2DL3
14444	19	SMIM1
492	19	CTRL
4047	19	SFXN2
5480	19	AQP6
6356	19	SCAMP5
8437	19	ORMDL3
8963	19	FATE1
9277	19	TMEM74
12385	19	BTN2A2
13224	19	THSD7A
15109	19	AOC2
5428	19	VSIG1
7721	19	FOXL1
10332	19	SLC9A4
10608	19	NKX6-3
11512	19	ATP4B
11972	19	AGR2
13558	19	HRH2
14233	19	ATP4A
1555	19	CA9
6310	19	SLC9A2
6872	19	SLC26A9
5445	19	SPDEF
8885	19	TRIM73
14783	19	TRIM50
3824	19	TFF2
3429	19	TFF3
5924	19	ENPP7
119	19	TMEM239
939	19	SLC41A1
5751	19	MYADML2
6173	19	SLC13A4
6707	19	BTNL9
7014	19	NINJ2
7128	19	SLC35E4
7337	19	HACD4
8014	19	SLC10A1
11505	19	CD79A
7022	19	SCN3B
7162	19	RUSF1
7481	19	ADIPOQ
8812	19	ISM2
9472	19	GIMAP1
10105	19	TMEM35A
11964	19	CLEC10A
3292	19	CCDC167
3569	19	UPK1A
4540	19	APLNR
4871	19	TACR1
8573	19	SLC29A1
15056	19	TMEM164
2472	19	COLEC12
5602	19	IPPK
7488	19	SLC7A3
8829	19	LPAR1
14777	19	TMEM161B
4564	19	GJA8
136	19	TJP1
80	19	LY6G6C
8090	19	SLC39A2
9556	19	EMC6
12158	19	PDZK1IP1
9230	19	CTSA
13977	19	SEC22B
14566	19	HLA-E
11368	19	AQP2
532	19	TKTL1
2628	19	GUCA2A
13410	19	YIPF6
7586	19	ASIC4
8441	19	GLB1L2
8472	19	ATP1B4
11682	19	PGAP6
13431	19	LMF2
14024	19	BPIFB1
2166	19	STMN4
7335	19	TMEM182
12887	19	MALL
15111	19	CLDN5
1473	19	SLC30A2
4555	19	ADGRG5
7432	19	KLRG2
13174	19	TNFSF9
6360	19	PENK
9391	19	OPRM1
147	19	PI4K2B
1973	19	TLCD4
4158	19	FDFT1
5011	19	MYG1
12020	19	GJA5
13084	19	BSND
1042	19	STEAP1B
6943	19	STEAP1
14339	19	TMBIM6
10621	19	CHRM2
13314	19	CHRM4
9093	19	TMEM218
5649	19	TMEM11
11307	19	CCR4
15145	19	STIMATE
1223	19	CHRM5
3216	19	TACR2
5178	19	SNX1
5302	19	GPRASP1
7529	19	GOLGA8A
3004	19	SLC7A1
555	19	CLDN19
12132	19	LAT
8038	19	A4GNT
9428	19	LEPROTL1
385	19	FAM20B
477	19	PACC1
5816	19	ASPHD2
10154	19	GALNT6
4446	19	CYB561A3
6070	19	ERMP1
3092	19	MOSPD3
6700	19	DEFB131A
2161	19	SLC38A7
5453	19	PCNX3
3121	19	LDAH
6048	19	PIGF
6528	19	LYVE1
5103	19	PGLYRP4
6032	19	B3GNT6
8703	19	PGLYRP3
10942	19	ENTPD3
14025	19	GPA33
14058	19	PGLYRP2
14703	19	PGLYRP1
13506	19	STX8
3358	19	HLA-G
5706	19	TFF1
7020	19	TMEM14B
2605	19	FAM192A
9134	19	NDUFB8
7077	19	SLC38A1
2444	19	EPHB4
3741	19	CYP4F12
14491	19	CADM3
4547	19	MEP1B
4999	19	UTY
5542	19	HHATL
8092	19	C8orf44
9354	19	TM4SF5
13674	19	AMIGO1
14683	19	NPY
2887	19	SLC39A9
6393	19	MTFP1
13217	19	BRF2
10713	19	SLC35B4
7698	19	PTGES
4342	19	GPRC5D
14154	19	FXYD3
11352	19	LRRC4C
2402	19	ITM2A
4638	19	ATP12A
873	19	TMEM88
12362	19	MFF
11165	19	MFSD5
12164	19	LSR
8578	19	LILRB5
14479	19	CREB3
14836	19	AQP4
5449	19	FKBP11
3315	19	SLC35C2
9116	19	COMMD7
12767	19	PRB1
1893	19	SLC30A6
2974	19	TRIM16
12744	19	SFXN3
14664	19	TRIM16L
14161	19	TMEM139
5057	19	TSPAN31
6348	19	BMP10
8642	19	BDKRB1
4689	19	ERGIC3
2736	19	YIPF4
3041	19	GPR161
2856	19	SMCO4
14412	19	KIR3DL1
12405	19	GJB3
2251	19	MAL
5358	19	LINGO1
5926	19	CD300LG
5896	19	TMX2
14861	19	MLN
3280	19	RTP4
11219	19	NRM
13459	19	DERL3
9603	19	TEX264
10422	19	FBXW9
1503	19	CLDN6
9822	19	TMEM179B
1517	19	YIF1A
10101	19	TMEM198
2614	19	TIGAR
4637	19	GLP2R
7421	19	HGFAC
9100	19	ZNF273
13251	19	CA14
9033	19	NAALADL2
9077	19	SERINC5
15117	19	INSIG2
2131	19	GJC1
12165	19	SERINC2
13711	19	HLA-H
14644	19	HLA-C
13916	19	GAST
1474	19	CERK
3382	19	TNFRSF9
5529	19	GAREM2
6896	19	ECPAS
6226	19	FAR2
10736	19	FDXACB1
12594	19	H1FX
11374	19	REEP4
13657	19	FMO1
8563	19	SEC22A
2068	19	TXNDC15
5031	19	MTIF3
12214	19	MR1
9793	19	LPCAT3
9972	19	STX3
10029	19	AQP3
10663	19	GPR21
12348	19	GPR101
10110	19	CD300C
12294	19	MEST
2458	19	RTN4
5489	19	TMEM147
12220	19	TMEM252
9971	19	MOBP
14440	19	TIMMDC1
5429	19	SHISA4
7342	19	TSPAN33
8013	19	TMEM60
12253	19	ICAM3
8236	19	SLC14A1
3983	19	FCRL3
5713	19	SLC2A5
6567	19	PAGE1
2650	19	TMEM128
867	19	VTI1B
7088	19	TMEM80
3188	19	VAMP3
11982	19	VAMP5
9850	19	MT3
12805	19	SLC30A3
3374	19	CNR2
3414	19	MARVELD3
12804	19	DHRSX
15014	19	FUNDC2
8859	19	ANKRD46
5398	19	MFSD14B
12044	19	DPY19L1
5353	19	CYB5B
15176	19	APOD
5222	19	C4orf3
13744	19	TIMM23
3211	19	VSIG4
14049	19	DAGLA
11236	19	MYADM
8166	19	TCEAL3
9642	19	FAM174A
9809	19	TMEM39B
1505	19	XPO7
1160	19	SP8
4210	19	ZNF519
7935	19	TREML1
13082	19	TMEM14C
7661	19	C1GALT1
10957	19	ARL6IP5
14945	19	SYNJ2BP
7427	19	CDS2
8091	19	PPID
7399	19	AIG1
3432	19	ARL6IP6
9459	19	XPO6
1114	19	CHPT1
14908	19	SGPL1
14841	19	TMEM65
9051	19	COMMD3
7550	19	HACD2
13223	19	SLC30A1
13850	19	ALG8
4454	19	CSGALNACT2
13478	19	ARV1
14315	19	MBLAC2
2804	19	TMEM223
7023	19	SLC22A4
6473	19	THADA
1675	19	PDXDC1
12684	19	MGST2
8671	19	TMEM106C
2664	19	SMIM3
7669	19	SOAT1
402	19	TMEM50B
6526	19	GRPR
3880	19	HLA-F
13394	19	CERS6
7211	19	ADCK1
3660	19	SAR1A
11867	19	DEGS1
5692	19	GALNT15
6362	19	NDUFA4L2
3265	19	SLC35A4
12368	19	FZD3
6138	19	FAM149A
11501	19	TESC
14800	19	PPP1R14B
11917	19	NAXE
2117	19	SMAGP
13447	19	EXTL1
10579	19	UNC50
14210	19	MMP19
7718	19	STRADB
12546	19	CYB561D2
11209	19	SFT2D1
7699	19	ZDHHC6
9049	19	CLEC1A
8150	19	GPR89B
8627	19	SPPL3
11818	19	CIAO2A
12517	19	INPP1
559	19	PLA2G15
8581	19	NIPAL3
12794	19	FZD1
14133	19	TSPAN1
